id,lat,lng,name,address,phone,leader,distance,worktime,image
1611985,55.039687,60.109896,Линейный пункт полиции на станции Миасс линейного отдела полиции на станции Златоуст Южно-Уральского линейного управления МВД России на транспорте,"Челябинская обл, Миасс, Академика Павлова, Новый вокзал",,,1452386,09.00-18.00,
1612353,54.940727,58.183854,Линейный пункт полиции на станции Усть-Катав линейного отдела полиции на станции Златоуст Южно-Уральского линейного управления МВД России на транспорте,"Челябинская обл, Усть-Катав, Телеграфная, 5",,,1335049,09.00-18.00,
1612375,56.103648,40.281086,"УМВД России по г.Владимир - Пункт полиции №12 (по обслуживанию мкр. Юрьевец, Энергетик, Спасское, Мосино, д. Немцово, д. Оборино)","Владимирская обл, Юрьевец, Институтский, 1",,,207735,,
1612541,51.82995,40.801471,Отдел Министерства внутренних дел Российской Федерации по Эртильскому району Воронежской области ,"Воронежская обл, Эртиль, Зеленая, 8",+7 (473) 452 10 02,,501644,,
1612594,53.435357,58.98154,Линейный пункт полиции на станции Магнитогорск Карталинского линейного отдела полиции Южно-Уральского линейного управления МВД России на транспорте,"Челябинская обл, Магнитогорск, Московская, 24/2",,,1430764,09.00-18.00,
1612655,56.644925,43.469234,"МО МВД России ""Городецкий""","Нижегородская обл, Городец, Кирова, 5",+7 (831) 619 22 32,,411462,Круглосуточно,
1612692,50.977153,39.501501,Отдел Министерства внутренних дел Российской Федерации по Лискинскому району Воронежской области ,"Воронежская обл, Лиски, Революции, 3А",+7 (473) 914 60 40,,555394,,
1612789,52.412599,60.339901,Линейный пункт полиции на станции Бреды Карталинского линейного отдела полиции Южно-Уральского линейного управления МВД России на транспорте,"Челябинская обл, Бреды, Вокзальная, 1",,,1556530,09.00-18.00,
1612791,51.401844,39.58402,Отдел Министерства внутренних дел Российской Федерации по Каширскому району Воронежской области ,"Воронежская обл, Каширское, Братская, 16",+7 (473) 424 20 75,,512098,круглосуточно,
1612897,51.631172,39.424309,Отдел Министерства внутренних дел Российской Федерации по Новоусманскому району Воронежской области ,"Воронежская обл, Новая Усмань, Авдеева, 11",+7 (473) 415 59 09,,484457,,
1612959,0.0,0.0,Линейный пункт полиции на станции Нижнеувельская линейного отдела полиции на станции Троицк  Южно-Уральского линейного управления МВД России на транспорте,"Челябинская (обл), Увальский (п), ",,,7034790,,
1612964,50.9421099564678,43.73619688019102,"Межмуниципальный отдел МВД России ""Еланский"" Волгоградской области","Волгоградская обл, Елань, Ленинская, 106",+7 (844) 525 55 81,,695466,Понедельник-пятница с 08:00 до 18:00,
1613019,50.460019,40.098252,Отдел Министерства внутренних дел Российской Федерации по Павловскому району Воронежской области ,"Воронежская обл, Павловск, К.Маркса, 25",+7 (473) 622 54 36,,622682,,
1613185,56.139792,40.382407,УМВД России по г.Владимир - Отдел полиции №2,"Владимирская обл, Владимир, Студенческая, 16",+7 (492) 243 17 01,,214597,,
1613194,59.049074,57.645781,Линейный пункт полиции на станции Кизел линейного отдела полиции на станции Чусовская  пермского линейного управления МВД России на транспорте,"Пермский край, Кизел, Пролетарская, 18",,,1281957,08.30-18.00,
1613214,51.646291,40.12928,Отдел Министерства внутренних дел Российской Федерации по Панинскому району Воронежской области ,"Воронежская обл, Панино, Железнодорожная, 52",+7 (473) 444 70 02,,500019,круглосуточно,
